CATEGORY,START,STOP,DISTANCE_KM,PURPOSE,start_date,start_time,end_date,end_time,year,time_of_day,duration_minutes,Month
Business,Cary,Durham,18.99,Meeting,2016-07-04,1900-01-01 20:00:00,2016-07-04,1900-01-01 20:17:00,2016,Evening,17.0,Jul
Business,Parkwood,Parkwood,1.93,Errand/Supplies,2016-07-05,1900-01-01 00:00:00,2016-07-05,1900-01-01 00:05:00,2016,Night,5.0,Jul
Business,Durham,Cary,15.93,Meeting,2016-07-05,1900-01-01 00:08:00,2016-07-05,1900-01-01 00:28:00,2016,Night,20.0,Jul
Business,Whitebridge,Whitebridge,0.97,Errand/Supplies,2016-07-05,1900-01-01 16:48:00,2016-07-05,1900-01-01 16:52:00,2016,Afternoon,4.0,Jul
Business,Cary,Durham,15.93,Errand/Supplies,2016-07-05,1900-01-01 20:06:00,2016-07-05,1900-01-01 20:26:00,2016,Evening,20.0,Jul
Business,Durham,Morrisville,13.84,Errand/Supplies,2016-07-05,1900-01-01 22:41:00,2016-07-05,1900-01-01 23:02:00,2016,Night,21.0,Jul
Business,Morrisville,Cary,10.14,Meal/Entertain,2016-07-06,1900-01-01 00:33:00,2016-07-06,1900-01-01 00:53:00,2016,Night,20.0,Jul
Business,Cary,Durham,15.93,Meeting,2016-07-06,1900-01-01 09:06:00,2016-07-06,1900-01-01 09:25:00,2016,Morning,19.0,Jul
Business,Durham,Cary,15.93,Meeting,2016-07-06,1900-01-01 12:48:00,2016-07-06,1900-01-01 13:08:00,2016,Afternoon,20.0,Jul
Business,Cary,Morrisville,5.31,Meal/Entertain,2016-07-06,1900-01-01 20:04:00,2016-07-06,1900-01-01 20:14:00,2016,Evening,10.0,Jul
Business,Morrisville,Cary,4.99,Customer Visit,2016-07-06,1900-01-01 23:46:00,2016-07-06,1900-01-01 23:59:00,2016,Night,13.0,Jul
Business,Cary,Morrisville,12.71,Temporary Site,2016-07-07,1900-01-01 08:22:00,2016-07-07,1900-01-01 08:50:00,2016,Morning,28.0,Jul
Business,Morrisville,Cary,14.32,Temporary Site,2016-07-07,1900-01-01 10:27:00,2016-07-07,1900-01-01 10:33:00,2016,Morning,6.0,Jul
Business,Kenner,New Orleans,20.6,Temporary Site,2016-07-07,1900-01-01 12:59:00,2016-07-07,1900-01-01 13:35:00,2016,Afternoon,36.0,Jul
Business,CBD,Pontchartrain Beach,12.39,Temporary Site,2016-07-08,1900-01-01 09:50:00,2016-07-08,1900-01-01 10:13:00,2016,Morning,23.0,Jul
Business,Pontchartrain Beach,CBD,11.27,Temporary Site,2016-07-08,1900-01-01 10:51:00,2016-07-08,1900-01-01 11:12:00,2016,Morning,21.0,Jul
Business,New Orleans,Metairie,20.12,Temporary Site,2016-07-08,1900-01-01 13:48:00,2016-07-08,1900-01-01 14:11:00,2016,Afternoon,23.0,Jul
Business,Kenner,New Orleans,21.24,Temporary Site,2016-07-08,1900-01-01 17:11:00,2016-07-08,1900-01-01 17:30:00,2016,Evening,19.0,Jul
Business,New Orleans,Kenner,20.92,Temporary Site,2016-07-09,1900-01-01 09:03:00,2016-07-09,1900-01-01 09:46:00,2016,Morning,43.0,Jul
Business,Kenner,Metairie,7.89,Temporary Site,2016-07-09,1900-01-01 09:52:00,2016-07-09,1900-01-01 10:06:00,2016,Morning,14.0,Jul
Business,Metairie,New Orleans,13.68,Temporary Site,2016-07-09,1900-01-01 10:15:00,2016-07-09,1900-01-01 10:33:00,2016,Morning,18.0,Jul
Business,CBD,St Thomas,2.09,Temporary Site,2016-07-10,1900-01-01 14:10:00,2016-07-10,1900-01-01 14:17:00,2016,Afternoon,7.0,Jul
Business,St Thomas,CBD,2.9,Temporary Site,2016-07-10,1900-01-01 16:04:00,2016-07-10,1900-01-01 16:15:00,2016,Afternoon,11.0,Jul
Business,New Orleans,Kenner,21.89,Temporary Site,2016-07-10,1900-01-01 18:05:00,2016-07-10,1900-01-01 18:21:00,2016,Evening,16.0,Jul
Business,Kenner,New Orleans,21.57,Temporary Site,2016-07-10,1900-01-01 19:51:00,2016-07-10,1900-01-01 20:08:00,2016,Evening,17.0,Jul
Business,New Orleans,Kenner,19.79,Temporary Site,2016-07-12,1900-01-01 16:10:00,2016-07-12,1900-01-01 16:45:00,2016,Afternoon,35.0,Jul
Personal,Kenner,Kenner,2.25,Temporary Site,2016-07-12,1900-01-01 19:21:00,2016-07-12,1900-01-01 19:26:00,2016,Evening,5.0,Jul
Personal,Morrisville,Cary,14.0,Temporary Site,2016-07-12,1900-01-01 23:47:00,2016-07-13,1900-01-01 00:11:00,2016,Night,24.0,Jul
Personal,Cary,Morrisville,37.82,Temporary Site,2016-07-13,1900-01-01 12:39:00,2016-07-13,1900-01-01 13:20:00,2016,Afternoon,41.0,Jul
Personal,Morrisville,Morrisville,3.54,Temporary Site,2016-07-13,1900-01-01 13:25:00,2016-07-13,1900-01-01 13:39:00,2016,Afternoon,14.0,Jul
Personal,Morrisville,Cary,7.08,Temporary Site,2016-07-13,1900-01-01 13:42:00,2016-07-13,1900-01-01 13:54:00,2016,Afternoon,12.0,Jul
Personal,Cary,Morrisville,5.31,Temporary Site,2016-07-14,1900-01-01 15:51:00,2016-07-14,1900-01-01 15:59:00,2016,Afternoon,8.0,Jul
Business,Morrisville,Morrisville,18.99,Errand/Supplies,2016-07-14,1900-01-01 16:03:00,2016-07-14,1900-01-01 16:34:00,2016,Afternoon,31.0,Jul
Business,Morrisville,Banner Elk,314.3,Errand/Supplies,2016-07-14,1900-01-01 16:39:00,2016-07-14,1900-01-01 20:05:00,2016,Afternoon,206.0,Jul
Personal,Banner Elk,Banner Elk,13.36,Errand/Supplies,2016-07-15,1900-01-01 11:32:00,2016-07-15,1900-01-01 11:53:00,2016,Morning,21.0,Jul
Personal,Banner Elk,Banner Elk,5.15,Errand/Supplies,2016-07-15,1900-01-01 12:09:00,2016-07-15,1900-01-01 12:19:00,2016,Afternoon,10.0,Jul
Personal,Banner Elk,Elk Park,36.05,Errand/Supplies,2016-07-15,1900-01-01 12:35:00,2016-07-15,1900-01-01 13:15:00,2016,Afternoon,40.0,Jul
Personal,Elk Park,Banner Elk,19.63,Errand/Supplies,2016-07-15,1900-01-01 15:03:00,2016-07-15,1900-01-01 15:33:00,2016,Afternoon,30.0,Jul
Personal,Banner Elk,Banner Elk,7.24,Errand/Supplies,2016-07-15,1900-01-01 15:40:00,2016-07-15,1900-01-01 15:52:00,2016,Afternoon,12.0,Jul
Personal,Banner Elk,Newland,45.22,Errand/Supplies,2016-07-16,1900-01-01 13:14:00,2016-07-16,1900-01-01 14:10:00,2016,Afternoon,56.0,Jul
Personal,Newland,Newland,6.12,Errand/Supplies,2016-07-16,1900-01-01 14:14:00,2016-07-16,1900-01-01 14:30:00,2016,Afternoon,16.0,Jul
Personal,Newland,Boone,67.43,Errand/Supplies,2016-07-16,1900-01-01 15:29:00,2016-07-16,1900-01-01 16:57:00,2016,Afternoon,88.0,Jul
Personal,Boone,Banner Elk,38.3,Errand/Supplies,2016-07-16,1900-01-01 19:42:00,2016-07-16,1900-01-01 20:35:00,2016,Evening,53.0,Jul
Personal,Banner Elk,Banner Elk,20.92,Errand/Supplies,2016-07-16,1900-01-01 21:45:00,2016-07-16,1900-01-01 22:18:00,2016,Night,33.0,Jul
Business,Banner Elk,Banner Elk,7.08,Errand/Supplies,2016-07-16,1900-01-01 22:50:00,2016-07-16,1900-01-01 23:03:00,2016,Night,13.0,Jul
Personal,Banner Elk,Boone,24.3,Charity ($),2016-07-17,1900-01-01 11:23:00,2016-07-17,1900-01-01 11:50:00,2016,Morning,27.0,Jul
Personal,Boone,Cary,290.0,Commute,2016-07-17,1900-01-01 12:20:00,2016-07-17,1900-01-01 15:25:00,2016,Afternoon,185.0,Jul
Personal,Cary,Morrisville,6.6,Moving,2016-07-18,1900-01-01 10:37:00,2016-07-18,1900-01-01 10:49:00,2016,Morning,12.0,Jul
Personal,Morrisville,Cary,9.82,Moving,2016-07-18,1900-01-01 10:54:00,2016-07-18,1900-01-01 11:15:00,2016,Morning,21.0,Jul
Personal,Northwoods,Preston,5.31,Moving,2016-07-18,1900-01-01 11:25:00,2016-07-18,1900-01-01 11:36:00,2016,Morning,11.0,Jul
Personal,Preston,Whitebridge,7.56,Moving,2016-07-18,1900-01-01 11:40:00,2016-07-18,1900-01-01 11:56:00,2016,Morning,16.0,Jul
Business,Cary,Apex,11.59,Meeting,2016-07-18,1900-01-01 17:12:00,2016-07-18,1900-01-01 17:33:00,2016,Evening,21.0,Jul
Business,Apex,Cary,8.85,Meal/Entertain,2016-07-18,1900-01-01 18:32:00,2016-07-18,1900-01-01 18:47:00,2016,Evening,15.0,Jul
Business,Cary,Morrisville,5.31,Meal/Entertain,2016-07-18,1900-01-01 19:07:00,2016-07-18,1900-01-01 19:14:00,2016,Evening,7.0,Jul
Business,Hazelwood,Weston,1.45,Errand/Supplies,2016-07-18,1900-01-01 20:28:00,2016-07-18,1900-01-01 20:32:00,2016,Evening,4.0,Jul
Business,Morrisville,Cary,6.12,Meal/Entertain,2016-07-18,1900-01-01 21:11:00,2016-07-18,1900-01-01 21:19:00,2016,Night,8.0,Jul
Business,Whitebridge,Stonewater,10.3,Customer Visit,2016-07-19,1900-01-01 10:35:00,2016-07-19,1900-01-01 10:51:00,2016,Morning,16.0,Jul
Business,Stonewater,Lexington Park at Amberly,4.83,Meeting,2016-07-19,1900-01-01 10:56:00,2016-07-19,1900-01-01 11:11:00,2016,Morning,15.0,Jul
Business,Lexington Park at Amberly,Whitebridge,14.0,Meal/Entertain,2016-07-19,1900-01-01 11:30:00,2016-07-19,1900-01-01 12:00:00,2016,Morning,30.0,Jul
Business,Whitebridge,Chessington,6.28,Errand/Supplies,2016-07-19,1900-01-01 17:14:00,2016-07-19,1900-01-01 17:24:00,2016,Evening,10.0,Jul
Personal,Chessington,Whitebridge,7.72,Errand/Supplies,2016-07-19,1900-01-01 17:50:00,2016-07-19,1900-01-01 18:08:00,2016,Evening,18.0,Jul
Personal,Whitebridge,Edgehill Farms,4.51,Errand/Supplies,2016-07-20,1900-01-01 17:12:00,2016-07-20,1900-01-01 17:24:00,2016,Evening,12.0,Jul
Personal,Edgehill Farms,Preston,2.25,Errand/Supplies,2016-07-20,1900-01-01 17:50:00,2016-07-20,1900-01-01 17:57:00,2016,Evening,7.0,Jul
Personal,Preston,Whitebridge,2.25,Errand/Supplies,2016-07-20,1900-01-01 18:16:00,2016-07-20,1900-01-01 18:20:00,2016,Evening,4.0,Jul
Business,Whitebridge,Edgehill Farms,4.35,Errand/Supplies,2016-07-21,1900-01-01 17:17:00,2016-07-21,1900-01-01 17:23:00,2016,Evening,6.0,Jul
Business,Edgehill Farms,Burtrose,3.7,Errand/Supplies,2016-07-21,1900-01-01 17:42:00,2016-07-21,1900-01-01 17:51:00,2016,Evening,9.0,Jul
Business,Cary,Morrisville,5.95,Errand/Supplies,2016-07-21,1900-01-01 18:27:00,2016-07-21,1900-01-01 18:42:00,2016,Evening,15.0,Jul
Business,Morrisville,Cary,4.67,Errand/Supplies,2016-07-21,1900-01-01 19:30:00,2016-07-21,1900-01-01 19:39:00,2016,Evening,9.0,Jul
Business,Cary,Morrisville,6.12,Errand/Supplies,2016-07-22,1900-01-01 10:42:00,2016-07-22,1900-01-01 10:53:00,2016,Morning,11.0,Jul
Business,Morrisville,Cary,8.21,Errand/Supplies,2016-07-22,1900-01-01 11:11:00,2016-07-22,1900-01-01 11:25:00,2016,Morning,14.0,Jul
Business,Hazelwood,Lexington Park at Amberly,14.64,Errand/Supplies,2016-07-22,1900-01-01 11:37:00,2016-07-22,1900-01-01 12:00:00,2016,Morning,23.0,Jul
Business,Cary,Durham,12.87,Errand/Supplies,2016-07-22,1900-01-01 12:14:00,2016-07-22,1900-01-01 12:31:00,2016,Afternoon,17.0,Jul
Business,Durham,Cary,15.93,Meeting,2016-07-22,1900-01-01 13:21:00,2016-07-22,1900-01-01 13:42:00,2016,Afternoon,21.0,Jul
Business,Cary,Morrisville,9.82,Meal/Entertain,2016-07-22,1900-01-01 14:27:00,2016-07-22,1900-01-01 14:43:00,2016,Afternoon,16.0,Jul
Business,Morrisville,Cary,19.63,Meal/Entertain,2016-07-22,1900-01-01 15:49:00,2016-07-22,1900-01-01 16:22:00,2016,Afternoon,33.0,Jul
Business,Wayne Ridge,Whitebridge,12.87,Meal/Entertain,2016-07-22,1900-01-01 18:33:00,2016-07-22,1900-01-01 18:51:00,2016,Evening,18.0,Jul
Business,Cary,Morrisville,6.44,Meal/Entertain,2016-07-23,1900-01-01 14:27:00,2016-07-23,1900-01-01 14:44:00,2016,Afternoon,17.0,Jul
Business,Morrisville,Cary,15.29,Meal/Entertain,2016-07-23,1900-01-01 14:48:00,2016-07-23,1900-01-01 15:12:00,2016,Afternoon,24.0,Jul
Business,Cary,Morrisville,4.83,Meal/Entertain,2016-07-23,1900-01-01 15:15:00,2016-07-23,1900-01-01 15:27:00,2016,Afternoon,12.0,Jul
Business,Morrisville,Cary,10.14,Meal/Entertain,2016-07-23,1900-01-01 15:50:00,2016-07-23,1900-01-01 16:10:00,2016,Afternoon,20.0,Jul
Business,Cary,Durham,16.74,Meeting,2016-07-23,1900-01-01 20:17:00,2016-07-23,1900-01-01 20:33:00,2016,Evening,16.0,Jul
Business,Durham,Cary,15.93,Meeting,2016-07-23,1900-01-01 23:18:00,2016-07-23,1900-01-01 23:43:00,2016,Night,25.0,Jul
Business,Whitebridge,Parkway,2.41,Meeting,2016-07-25,1900-01-01 10:35:00,2016-07-25,1900-01-01 10:41:00,2016,Morning,6.0,Jul
Business,Cary,Morrisville,7.89,Meeting,2016-07-25,1900-01-01 10:47:00,2016-07-25,1900-01-01 10:58:00,2016,Morning,11.0,Jul
Business,Morrisville,Cary,12.71,Meeting,2016-07-25,1900-01-01 11:04:00,2016-07-25,1900-01-01 11:33:00,2016,Morning,29.0,Jul
Business,Parkway,Whitebridge,2.74,Meeting,2016-07-25,1900-01-01 11:37:00,2016-07-25,1900-01-01 11:44:00,2016,Morning,7.0,Jul
Business,Whitebridge,Westpark Place,3.54,Meeting,2016-07-26,1900-01-01 15:43:00,2016-07-26,1900-01-01 15:49:00,2016,Afternoon,6.0,Jul
Business,Westpark Place,Whitebridge,3.38,Meeting,2016-07-26,1900-01-01 17:14:00,2016-07-26,1900-01-01 17:24:00,2016,Evening,10.0,Jul
Business,Cary,Morrisville,4.02,Meal/Entertain,2016-07-26,1900-01-01 20:52:00,2016-07-26,1900-01-01 21:00:00,2016,Evening,8.0,Jul
Business,Morrisville,Cary,4.02,Meal/Entertain,2016-07-26,1900-01-01 22:31:00,2016-07-26,1900-01-01 22:39:00,2016,Night,8.0,Jul
Business,Cary,Morrisville,4.51,Meal/Entertain,2016-07-27,1900-01-01 19:08:00,2016-07-27,1900-01-01 19:20:00,2016,Evening,12.0,Jul
Business,Morrisville,Raleigh,23.66,Meal/Entertain,2016-07-27,1900-01-01 21:34:00,2016-07-27,1900-01-01 21:57:00,2016,Night,23.0,Jul
Business,Raleigh,Morrisville,23.5,Meal/Entertain,2016-07-27,1900-01-01 22:00:00,2016-07-27,1900-01-01 22:26:00,2016,Night,26.0,Jul
Business,Morrisville,Cary,3.7,Meal/Entertain,2016-07-28,1900-01-01 00:04:00,2016-07-28,1900-01-01 00:09:00,2016,Night,5.0,Jul
Business,Whitebridge,Westpark Place,3.54,Meal/Entertain,2016-07-29,1900-01-01 15:45:00,2016-07-29,1900-01-01 15:47:00,2016,Afternoon,2.0,Jul
Business,Westpark Place,Whitebridge,3.54,Meal/Entertain,2016-07-29,1900-01-01 17:27:00,2016-07-29,1900-01-01 17:45:00,2016,Evening,18.0,Jul
Business,Cary,Durham,22.53,Meal/Entertain,2016-07-30,1900-01-01 17:02:00,2016-07-30,1900-01-01 17:27:00,2016,Evening,25.0,Jul
Business,Durham,Cary,21.4,Meal/Entertain,2016-07-30,1900-01-01 21:16:00,2016-07-30,1900-01-01 21:41:00,2016,Night,25.0,Jul
Business,Westpark Place,Whitebridge,2.9,Meal/Entertain,2016-07-31,1900-01-01 17:30:00,2016-07-31,1900-01-01 17:37:00,2016,Evening,7.0,Jul
Business,Whitebridge,Arlington Park at Amberly,9.98,Meal/Entertain,2016-08-01,1900-01-01 12:47:00,2016-08-01,1900-01-01 13:04:00,2016,Afternoon,17.0,Aug
Business,Arlington Park at Amberly,Lexington Park at Amberly,2.09,Meal/Entertain,2016-08-01,1900-01-01 13:08:00,2016-08-01,1900-01-01 13:19:00,2016,Afternoon,11.0,Aug
Business,Lexington Park at Amberly,Westpark Place,3.06,Meal/Entertain,2016-08-01,1900-01-01 13:28:00,2016-08-01,1900-01-01 13:46:00,2016,Afternoon,18.0,Aug
Business,Cary,Apex,11.1,Meal/Entertain,2016-08-01,1900-01-01 13:52:00,2016-08-01,1900-01-01 14:14:00,2016,Afternoon,22.0,Aug
Business,Apex,Cary,7.4,Meal/Entertain,2016-08-01,1900-01-01 15:40:00,2016-08-01,1900-01-01 15:47:00,2016,Afternoon,7.0,Aug
Business,Whitebridge,Edgehill Farms,4.51,Meal/Entertain,2016-08-01,1900-01-01 16:18:00,2016-08-01,1900-01-01 16:25:00,2016,Afternoon,7.0,Aug
Business,Cary,Morrisville,14.64,Meal/Entertain,2016-08-01,1900-01-01 16:29:00,2016-08-01,1900-01-01 16:59:00,2016,Afternoon,30.0,Aug
Business,Morrisville,Cary,13.04,Meal/Entertain,2016-08-01,1900-01-01 17:23:00,2016-08-01,1900-01-01 17:55:00,2016,Evening,32.0,Aug
Business,Cary,Morrisville,13.52,Meeting,2016-08-02,1900-01-01 08:11:00,2016-08-02,1900-01-01 08:32:00,2016,Morning,21.0,Aug
Business,Arlington,Washington,7.89,Meeting,2016-08-02,1900-01-01 11:51:00,2016-08-02,1900-01-01 12:15:00,2016,Morning,24.0,Aug
Business,Kalorama Triangle,K Street,1.61,Meeting,2016-08-02,1900-01-01 19:15:00,2016-08-02,1900-01-01 19:23:00,2016,Evening,8.0,Aug
Business,K Street,Kalorama Triangle,1.61,Meeting,2016-08-02,1900-01-01 21:23:00,2016-08-02,1900-01-01 21:29:00,2016,Night,6.0,Aug
Business,West End,Northwest Rectangle,3.22,Meeting,2016-08-03,1900-01-01 12:46:00,2016-08-03,1900-01-01 13:00:00,2016,Afternoon,14.0,Aug
Business,K Street,Kalorama Triangle,1.77,Meeting,2016-08-03,1900-01-01 14:59:00,2016-08-03,1900-01-01 15:03:00,2016,Afternoon,4.0,Aug
Business,Kalorama Triangle,Downtown,2.41,Meeting,2016-08-03,1900-01-01 16:00:00,2016-08-03,1900-01-01 16:04:00,2016,Afternoon,4.0,Aug
Business,Connecticut Avenue,Kalorama Triangle,2.09,Meeting,2016-08-05,1900-01-01 17:23:00,2016-08-05,1900-01-01 17:30:00,2016,Evening,7.0,Aug
Business,Kalorama Triangle,Columbia Heights,2.9,Meeting,2016-08-05,1900-01-01 18:17:00,2016-08-05,1900-01-01 18:21:00,2016,Evening,4.0,Aug
Business,Columbia Heights,Kalorama Triangle,2.41,Meeting,2016-08-05,1900-01-01 19:17:00,2016-08-05,1900-01-01 19:27:00,2016,Evening,10.0,Aug
Business,Washington,Arlington,10.62,Meeting,2016-08-06,1900-01-01 06:40:00,2016-08-06,1900-01-01 06:58:00,2016,Morning,18.0,Aug
Business,Morrisville,Cary,12.87,Meeting,2016-08-06,1900-01-01 09:31:00,2016-08-06,1900-01-01 09:53:00,2016,Morning,22.0,Aug
Business,Whitebridge,Edgehill Farms,4.35,Meeting,2016-08-07,1900-01-01 17:14:00,2016-08-07,1900-01-01 17:23:00,2016,Evening,9.0,Aug
Business,Edgehill Farms,Whitebridge,4.35,Customer Visit,2016-08-07,1900-01-01 17:28:00,2016-08-07,1900-01-01 17:43:00,2016,Evening,15.0,Aug
Business,Cary,Morrisville,4.02,Customer Visit,2016-08-07,1900-01-01 18:17:00,2016-08-07,1900-01-01 18:23:00,2016,Evening,6.0,Aug
Business,Morrisville,Cary,4.02,Meal/Entertain,2016-08-07,1900-01-01 20:15:00,2016-08-07,1900-01-01 20:23:00,2016,Evening,8.0,Aug
Business,Whitebridge,Farmington Woods,8.37,Meal/Entertain,2016-08-08,1900-01-01 16:17:00,2016-08-08,1900-01-01 16:31:00,2016,Afternoon,14.0,Aug
Business,Farmington Woods,Edgehill Farms,6.44,Meal/Entertain,2016-08-08,1900-01-01 16:37:00,2016-08-08,1900-01-01 16:50:00,2016,Afternoon,13.0,Aug
Business,Edgehill Farms,Whitebridge,4.35,Customer Visit,2016-08-08,1900-01-01 17:02:00,2016-08-08,1900-01-01 17:13:00,2016,Evening,11.0,Aug
Business,Cary,Morrisville,7.72,Customer Visit,2016-08-08,1900-01-01 21:50:00,2016-08-08,1900-01-01 22:15:00,2016,Night,25.0,Aug
Business,Morrisville,Cary,5.15,Customer Visit,2016-08-08,1900-01-01 23:28:00,2016-08-08,1900-01-01 23:37:00,2016,Night,9.0,Aug
Business,Whitebridge,Waverly Place,11.1,Customer Visit,2016-08-09,1900-01-01 14:20:00,2016-08-09,1900-01-01 14:38:00,2016,Afternoon,18.0,Aug
Business,Cary,Raleigh,23.98,Customer Visit,2016-08-09,1900-01-01 15:15:00,2016-08-09,1900-01-01 15:36:00,2016,Afternoon,21.0,Aug
Business,Raleigh,Cary,28.0,Customer Visit,2016-08-09,1900-01-01 16:04:00,2016-08-09,1900-01-01 16:37:00,2016,Afternoon,33.0,Aug
Business,Cary,Durham,20.76,Customer Visit,2016-08-10,1900-01-01 16:56:00,2016-08-10,1900-01-01 17:24:00,2016,Afternoon,28.0,Aug
Business,Durham,Apex,24.62,Customer Visit,2016-08-10,1900-01-01 17:53:00,2016-08-10,1900-01-01 18:28:00,2016,Evening,35.0,Aug
Business,Apex,Apex,1.61,Customer Visit,2016-08-10,1900-01-01 18:49:00,2016-08-10,1900-01-01 18:50:00,2016,Evening,1.0,Aug
Business,Apex,Cary,9.66,Customer Visit,2016-08-10,1900-01-01 19:47:00,2016-08-10,1900-01-01 20:02:00,2016,Evening,15.0,Aug
Business,Whitebridge,Heritage Pines,3.54,Customer Visit,2016-08-11,1900-01-01 12:53:00,2016-08-11,1900-01-01 13:00:00,2016,Afternoon,7.0,Aug
Business,Heritage Pines,Edgehill Farms,7.08,Customer Visit,2016-08-11,1900-01-01 13:14:00,2016-08-11,1900-01-01 13:28:00,2016,Afternoon,14.0,Aug
Business,Edgehill Farms,Whitebridge,4.51,Customer Visit,2016-08-11,1900-01-01 13:32:00,2016-08-11,1900-01-01 13:42:00,2016,Afternoon,10.0,Aug
Business,Cary,Wake Forest,51.02,Customer Visit,2016-08-11,1900-01-01 18:37:00,2016-08-11,1900-01-01 19:29:00,2016,Evening,52.0,Aug
Business,Wake Forest,Cary,51.34,Customer Visit,2016-08-11,1900-01-01 20:59:00,2016-08-11,1900-01-01 21:44:00,2016,Evening,45.0,Aug
Business,Whitebridge,Westpark Place,3.06,Customer Visit,2016-08-12,1900-01-01 18:49:00,2016-08-12,1900-01-01 18:52:00,2016,Evening,3.0,Aug
Business,Westpark Place,Whitebridge,2.9,Customer Visit,2016-08-12,1900-01-01 18:56:00,2016-08-12,1900-01-01 19:05:00,2016,Evening,9.0,Aug
Business,Cary,Morrisville,13.52,Meeting,2016-08-13,1900-01-01 15:35:00,2016-08-13,1900-01-01 15:58:00,2016,Afternoon,23.0,Aug
Business,R?walpindi,Unknown Location,25.11,Meeting,2016-08-15,1900-01-01 09:05:00,2016-08-15,1900-01-01 09:52:00,2016,Morning,47.0,Aug
Business,Unknown Location,Unknown Location,22.69,Meeting,2016-08-15,1900-01-01 15:20:00,2016-08-15,1900-01-01 15:47:00,2016,Afternoon,27.0,Aug
Business,Unknown Location,Unknown Location,25.27,Meeting,2016-08-15,1900-01-01 16:52:00,2016-08-15,1900-01-01 17:30:00,2016,Afternoon,38.0,Aug
Business,Unknown Location,Unknown Location,41.68,Temporary Site,2016-08-15,1900-01-01 19:08:00,2016-08-15,1900-01-01 20:30:00,2016,Evening,82.0,Aug
Business,Unknown Location,Unknown Location,12.71,Temporary Site,2016-08-16,1900-01-01 07:58:00,2016-08-16,1900-01-01 08:11:00,2016,Morning,13.0,Aug
Business,Unknown Location,Unknown Location,4.35,Temporary Site,2016-08-16,1900-01-01 08:16:00,2016-08-16,1900-01-01 08:23:00,2016,Morning,7.0,Aug
Business,Unknown Location,Unknown Location,8.85,Temporary Site,2016-08-16,1900-01-01 08:46:00,2016-08-16,1900-01-01 08:53:00,2016,Morning,7.0,Aug
Business,Unknown Location,Islamabad,9.17,Temporary Site,2016-08-16,1900-01-01 10:06:00,2016-08-16,1900-01-01 10:27:00,2016,Morning,21.0,Aug
Business,Islamabad,Islamabad,1.93,Temporary Site,2016-08-16,1900-01-01 10:31:00,2016-08-16,1900-01-01 10:38:00,2016,Morning,7.0,Aug
Business,Islamabad,Unknown Location,9.17,Temporary Site,2016-08-16,1900-01-01 11:47:00,2016-08-16,1900-01-01 12:03:00,2016,Morning,16.0,Aug
Business,Unknown Location,Unknown Location,26.07,Temporary Site,2016-08-16,1900-01-01 15:13:00,2016-08-16,1900-01-01 15:36:00,2016,Afternoon,23.0,Aug
Business,Unknown Location,Unknown Location,4.18,Temporary Site,2016-08-17,1900-01-01 10:17:00,2016-08-17,1900-01-01 10:41:00,2016,Morning,24.0,Aug
Business,Unknown Location,Unknown Location,19.47,Temporary Site,2016-08-17,1900-01-01 10:57:00,2016-08-17,1900-01-01 11:20:00,2016,Morning,23.0,Aug
Business,Unknown Location,R?walpindi,2.25,Temporary Site,2016-08-17,1900-01-01 14:45:00,2016-08-17,1900-01-01 14:50:00,2016,Afternoon,5.0,Aug
Business,R?walpindi,Islamabad,10.3,Temporary Site,2016-08-17,1900-01-01 15:32:00,2016-08-17,1900-01-01 15:47:00,2016,Afternoon,15.0,Aug
Business,Islamabad,Unknown Location,11.75,Temporary Site,2016-08-17,1900-01-01 16:29:00,2016-08-17,1900-01-01 16:50:00,2016,Afternoon,21.0,Aug
Business,Unknown Location,Unknown Location,8.53,Temporary Site,2016-08-17,1900-01-01 16:54:00,2016-08-17,1900-01-01 17:00:00,2016,Afternoon,6.0,Aug
Business,Unknown Location,Unknown Location,8.85,Temporary Site,2016-08-17,1900-01-01 17:05:00,2016-08-17,1900-01-01 17:34:00,2016,Evening,29.0,Aug
Business,Unknown Location,Unknown Location,12.39,Temporary Site,2016-08-17,1900-01-01 18:38:00,2016-08-17,1900-01-01 18:57:00,2016,Evening,19.0,Aug
Business,Unknown Location,Unknown Location,12.23,Temporary Site,2016-08-18,1900-01-01 18:40:00,2016-08-18,1900-01-01 19:07:00,2016,Evening,27.0,Aug
Business,Unknown Location,Noorpur Shahan,12.23,Temporary Site,2016-08-19,1900-01-01 08:24:00,2016-08-19,1900-01-01 08:45:00,2016,Morning,21.0,Aug
Business,Noorpur Shahan,Islamabad,5.31,Temporary Site,2016-08-19,1900-01-01 08:54:00,2016-08-19,1900-01-01 09:07:00,2016,Morning,13.0,Aug
Business,Islamabad,R?walpindi,10.46,Temporary Site,2016-08-19,1900-01-01 09:27:00,2016-08-19,1900-01-01 09:47:00,2016,Morning,20.0,Aug
Business,R?walpindi,Unknown Location,3.22,Temporary Site,2016-08-19,1900-01-01 10:57:00,2016-08-19,1900-01-01 11:06:00,2016,Morning,9.0,Aug
Business,Unknown Location,Islamabad,9.17,Temporary Site,2016-08-19,1900-01-01 12:07:00,2016-08-19,1900-01-01 12:24:00,2016,Afternoon,17.0,Aug
Business,Islamabad,Islamabad,5.15,Temporary Site,2016-08-19,1900-01-01 15:51:00,2016-08-19,1900-01-01 16:06:00,2016,Afternoon,15.0,Aug
